,user,item,actual,predicted
22673,7277,968,5,3.9570365
22674,1611,7,5,4.8871193
22675,8199,439,5,3.3286884
22676,2949,26,5,4.9997573
22677,17094,914,5,3.7623677
22678,411,85,5,4.9985166
22679,26957,94,4,4.3867774
22680,41444,48,4,3.0867558
22681,30974,17,5,4.341388
22682,16970,36,5,4.612978
22683,40457,100,4,4.0347934
22684,7629,35,5,4.9099865
22685,2800,19,3,4.702609
22686,23766,56,5,4.477063
22687,19063,19,5,4.837909
22688,18684,41,5,4.6918955
22689,12436,101,5,4.3631544
22690,6713,95,5,4.7373443
22691,6320,65,5,4.85522
22692,29279,6,2,3.5589852
22693,9409,52,5,4.6134825
22694,6665,223,5,4.5392456
22695,22621,105,5,4.591575
22696,9022,19,5,4.999988
22697,17988,1,3,3.2314804
22698,5096,63,3,4.918866
22699,26880,1,2,2.700163
22700,5583,79,4,3.017125
22701,41791,555,1,2.64284
22702,37904,11,5,4.6091475
22703,43192,65,5,4.511159
22704,23401,53,4,4.6491036
22705,13450,15,5,4.825618
22706,3960,34,4,4.2399607
22707,19933,346,5,4.2069345
22708,10251,220,5,4.251486
22709,34654,59,5,4.769576
22710,5140,248,5,4.645125
22711,857,43,5,4.8751464
22712,21799,171,5,4.6813936
22713,2123,100,5,4.951052
22714,17434,98,4,3.9636736
22715,35500,166,5,4.295394
22716,39765,94,4,4.1583185
22717,17203,109,4,3.6058495
22718,34297,968,5,4.8077936
22719,1668,663,4,3.2540658
22720,8674,40,4,3.8138988
22721,657,69,5,4.9995146
22722,3749,48,5,4.9981885
22723,43198,34,5,4.5485168
22724,23798,26,5,4.774586
22725,15788,211,4,4.125892
22726,4351,51,5,4.9045477
22727,17782,70,4,3.4506204
22728,2644,8,5,4.4457827
22729,5568,103,5,4.8623033
22730,34997,764,5,4.8517
22731,30041,124,5,4.5933633
22732,8797,71,4,4.0937643
22733,6433,184,3,4.5092816
22734,35454,16,5,4.782958
22735,12397,48,5,4.738714
22736,18967,92,5,4.5903344
22737,31311,65,5,4.993108
22738,3407,15,3,4.9947176
22739,31772,552,4,4.670027
22740,3934,26,4,4.9996805
22741,3934,284,3,4.9084716
22742,6931,40,5,4.4693093
22743,21767,59,4,4.016958
22744,22882,47,5,4.3342395
22745,1559,74,4,4.0713987
22746,812,3,4,3.6432755
22747,29757,88,4,4.0118027
22748,36672,120,5,4.887732
22749,4790,297,5,3.7160823
22750,10032,95,5,4.5235796
22751,41064,132,5,4.6860747
22752,32169,225,5,4.338446
22753,35098,227,5,4.774874
22754,34904,7,5,4.826268
22755,19787,1001,5,4.537623
22756,28092,17,4,4.048285
22757,2420,26,5,4.91646
22758,27720,46,5,4.5722895
22759,30429,64,3,3.645414
22760,13839,402,5,3.6483648
22761,31593,508,5,3.7777739
22762,31699,838,5,4.2830057
22763,41473,247,3,3.402822
22764,36438,88,5,4.786139
22765,2999,173,5,4.180983
22766,1966,65,5,4.9998255
22767,28787,120,3,3.774836
22768,31002,300,3,2.9555967
22769,22572,90,5,4.4410877
22770,15710,65,5,4.7893343
22771,2238,624,3,2.8877568
22772,10909,28,5,4.064942
22773,33500,239,5,4.0423822
22774,36758,90,5,4.3624296
22775,42422,69,5,4.506095
22776,990,70,2,4.2361546
22777,2222,528,5,4.797724
22778,30784,118,5,4.3441443
22779,40257,123,4,4.088648
22780,6624,85,1,4.666165
22781,36978,19,4,3.9499483
22782,42785,123,5,4.9459677
22783,2887,18,3,3.0239382
22784,29696,39,4,4.0298147
22785,3365,70,5,4.624401
22786,174,188,4,4.148132
22787,865,924,5,4.429953
22788,44032,54,5,4.440979
22789,43800,90,4,4.6420293
22790,30917,718,4,2.7844455
22791,7264,18,4,4.021113
22792,1722,588,5,4.1002326
22793,3273,1,3,3.2560382
22794,3330,20,5,4.523087
22795,3660,19,5,4.8455853
22796,4584,299,5,4.9683776
22797,27990,6,4,4.9972234
22798,26228,5,5,4.5543604
22799,19508,66,4,4.649473
22800,20481,42,5,3.5454273
22801,4975,17,5,4.802036
22802,15225,39,5,4.668617
22803,19549,110,3,2.9191675
22804,29073,87,5,4.376337
22805,37801,0,5,3.3123672
22806,5894,108,4,4.380386
22807,6088,62,1,3.2689276
22808,36642,931,5,3.5325537
22809,36439,63,5,4.641398
22810,16314,189,5,3.7793148
22811,38602,300,5,4.9658017
22812,12745,867,4,4.649719
22813,36518,123,4,3.7064483
22814,30180,4,5,4.023724
22815,8153,16,5,4.6411996
22816,19371,83,3,3.181108
22817,15285,201,4,4.170433
22818,3613,23,4,4.227211
22819,3735,79,4,4.999904
22820,3597,295,5,4.039446
22821,32726,89,3,3.1886456
22822,26530,112,5,4.790165
22823,14522,14,5,4.883827
22824,13174,26,5,4.9434366
22825,27809,10,5,4.801922
22826,36673,4,5,4.690363
22827,9165,39,5,4.059395
22828,7618,54,5,4.078995
22829,8740,225,3,3.529509
22830,21329,50,5,4.721192
22831,38400,56,5,4.392761
22832,38003,29,5,4.8095484
22833,2528,52,2,4.9813566
22834,11254,16,5,4.8964963
22835,2086,175,5,4.7166815
22836,20392,918,5,3.103438
22837,20489,313,5,4.9762373
22838,37342,116,4,3.6591783
22839,40507,188,3,4.578616
22840,2849,16,2,4.3567195
22841,13977,73,5,4.2139874
22842,8778,82,5,4.0590405
22843,852,176,4,4.712943
22844,22500,20,3,3.034141
22845,6891,116,5,3.9871707
22846,29421,16,5,4.7719965
22847,3895,94,5,4.9760337
22848,44741,795,5,4.393591
22849,434,372,2,2.9560091
22850,4482,176,3,4.973515
22851,10304,40,3,3.01196
22852,4525,18,5,4.970161
22853,14230,838,4,4.1776037
22854,3550,100,5,4.7686663
22855,32619,194,4,4.198778
22856,1245,14,5,4.7242208
22857,13945,35,3,3.2023785
22858,3749,177,4,4.8159447
22859,16462,36,4,4.0509405
22860,33223,36,4,4.058854
22861,5454,42,5,4.2575965
22862,25091,116,5,4.313169
22863,4934,273,4,3.7485242
22864,34134,6,5,4.666216
22865,44682,40,3,3.0126586
22866,4525,5,4,4.9226475
22867,2258,328,5,4.542405
22868,16739,87,5,4.142398
22869,23038,7,5,4.5060797
22870,39330,170,3,3.0790057
22871,37481,26,5,4.909538
22872,2273,167,3,4.1155457
22873,40586,4,5,4.6211133
22874,41559,795,2,2.9935365
22875,12979,842,5,3.8893201
22876,3725,14,4,4.389786
22877,27301,83,5,4.160326
22878,10250,1,2,2.4807017
22879,3671,15,5,4.8192096
22880,36884,498,3,3.5371995
22881,32193,202,3,4.2132154
22882,3785,86,4,4.789568
22883,24197,924,5,4.8389826
22884,979,83,5,4.422112
22885,35851,146,5,4.1452193
22886,3616,4,5,4.691684
22887,2082,94,5,4.6781635
22888,2895,7,5,4.9475613
22889,40968,34,5,4.5990005
22890,16413,396,5,3.9951231
22891,8891,88,5,4.5456414
22892,25827,95,4,4.0131826
22893,3853,204,5,4.0613403
22894,4590,69,5,4.8499117
22895,5322,117,5,4.6407847
22896,18008,924,5,4.5408163
22897,4276,51,4,4.8008947
22898,28175,88,4,4.021965
22899,36045,138,1,2.5883718
22900,36585,196,4,4.877435
22901,36585,1008,5,4.616613
22902,4577,153,5,4.883555
22903,8632,10,5,4.853938
22904,39759,441,5,3.8765116
22905,14259,4,5,4.596395
22906,17727,75,1,2.868917
22907,5672,10,5,4.809595
22908,35409,122,3,3.5224895
22909,4482,175,5,4.984564
22910,22077,62,3,3.0836697
22911,27804,18,5,4.396081
22912,33183,32,5,4.809296
22913,14363,178,2,2.4309258
22914,2154,65,5,3.3620071
22915,37867,69,5,4.801671
22916,23789,106,1,2.7768078
22917,29096,26,5,4.994049
22918,25619,168,5,4.0612526
22919,27377,59,2,3.3032095
22920,2518,189,5,4.0919547
22921,18232,94,5,4.7307525
22922,32624,16,2,2.0405238
22923,33039,62,5,4.4711113
22924,39973,94,5,4.6749325
22925,33923,81,5,4.658014
22926,37999,4,2,2.102984
22927,18671,16,4,4.013259
22928,6016,48,5,4.5167007
22929,23860,239,5,4.4925513
22930,39236,92,4,3.966446
22931,12845,16,5,4.8000917
22932,29564,3,2,2.2898796
22933,16646,16,5,4.7802176
22934,26065,19,4,4.010484
22935,5529,3,5,3.843497
22936,3317,81,3,4.5861754
22937,25935,206,3,2.9151926
22938,14778,16,5,4.7623425
22939,29968,621,5,3.619832
22940,33565,26,5,4.7682185
22941,1665,629,5,3.1436338
22942,11539,53,5,4.721758
22943,42931,164,4,4.2550564
22944,1443,71,5,4.8875747
22945,234,1,4,4.1720395
22946,4351,10,5,4.9488997
22947,36900,1,5,4.3593135
22948,3213,83,3,4.7947683
22949,1966,75,3,4.99597
22950,3735,369,4,4.910943
22951,17329,46,4,4.918707
22952,3785,90,4,4.81538
22953,852,17,4,4.9245315
22954,28584,96,5,4.7514095
22955,4475,14,2,4.472401
22956,1692,105,5,4.154395
22957,3844,260,5,3.1058576
22958,18661,187,3,3.4330044
22959,42700,314,2,3.9763365
22960,1203,17,5,4.887356
22961,12981,12,4,4.0832524
22962,15860,774,5,3.5060544
22963,12202,190,5,3.533523
22964,39776,760,3,3.90477
22965,30462,21,5,4.778939
22966,26328,91,5,3.8374317
22967,39435,150,4,4.048975
22968,3042,42,3,3.4750962
22969,34189,70,3,3.0385685
22970,29615,177,3,3.1598387
22971,1479,211,3,3.7767
22972,2876,59,2,4.2102222
22973,17346,241,5,4.010234
22974,10153,53,5,4.6318808
22975,6593,199,5,3.9391446
22976,18411,162,5,4.716924
22977,1561,980,2,4.404259
22978,22199,94,5,4.7495456
22979,18172,68,4,3.9143834
22980,1966,83,4,4.9986773
22981,17836,12,4,4.084518
22982,3485,20,5,4.987399
22983,2507,124,3,3.9042344
22984,4497,154,5,4.1342697
22985,14603,36,5,4.128271
22986,4164,95,5,4.3654118
22987,5261,142,2,2.1717274
22988,24437,16,5,4.759552
22989,37757,99,4,4.080567
22990,38911,273,5,4.1506085
22991,4525,230,5,4.619765
22992,27193,227,3,3.5454865
22993,28454,10,5,4.821722
22994,15279,396,3,3.2294414
22995,43322,10,4,4.0281153
22996,792,904,4,4.303504
22997,22338,54,5,4.938892
22998,36605,78,5,3.785964
22999,32842,167,4,4.2928643
23000,6342,94,5,4.49955
23001,36467,113,4,4.1274076
23002,43045,62,5,4.323005
23003,12349,159,3,3.926381
23004,25005,831,5,4.7496824
23005,31665,4,5,4.649822
23006,24002,331,2,2.5570416
23007,1024,63,4,4.6890798
23008,33689,15,1,1.5707968
23009,25362,152,4,4.962462
23010,13581,244,5,4.6181517
23011,34661,46,5,4.68708
23012,36710,77,5,4.553014
23013,34154,246,5,4.513604
23014,44332,5,2,1.9894326
23015,16951,246,4,4.148177
23016,10013,117,5,4.685159
23017,1751,244,5,4.753607
23018,23465,175,5,4.75581
23019,8541,12,5,4.884711
23020,1209,90,3,4.2129917
23021,14025,171,3,3.4862862
23022,12136,79,5,4.8239174
23023,28280,43,5,4.793171
23024,41976,762,4,4.4517694
23025,6158,121,5,4.9272375
23026,23365,170,4,3.9589472
23027,19798,104,5,4.2737494
23028,27691,62,3,3.1143239
23029,20584,140,5,4.376007
23030,12284,90,5,4.273388
23031,43520,126,3,4.7667413
23032,19619,178,5,4.6281962
23033,13520,29,4,4.3199606
23034,24630,3,4,4.1974497
23035,15952,51,4,4.1145163
23036,17597,46,4,4.0273347
23037,8184,5,5,4.5165534
23038,5074,201,3,3.2619784
23039,23713,157,4,3.3135495
23040,4205,994,5,4.2459292
23041,9320,43,5,4.6612597
23042,15999,236,5,3.595817
23043,1730,109,4,3.6536655
23044,43720,266,3,3.877552
23045,35282,12,5,4.3281417
23046,12856,258,3,3.8104818
23047,16081,26,5,4.40767
23048,4618,172,5,4.9095097
23049,480,117,5,4.9211826
23050,450,78,4,4.9497695
23051,17935,4,5,4.683418
23052,2548,62,4,4.1026487
23053,3561,51,4,4.8264713
23054,39682,90,5,4.2718887
23055,6536,4,5,4.6483297
23056,314,187,5,3.8407254
23057,14667,100,5,4.752726
23058,22660,41,3,4.9998894
23059,387,124,5,4.5045233
23060,35208,19,5,4.507102
23061,21712,146,5,4.872363
23062,541,192,5,4.577532
23063,18623,6,2,2.1542573
23064,7806,45,2,2.2072732
23065,25817,300,3,3.4724023
23066,31623,16,1,2.257234
23067,20489,83,5,4.996329
23068,44617,153,5,4.7294154
23069,8592,36,4,4.0525203
23070,24928,194,4,4.006928
23071,36993,188,5,4.665446
23072,42206,298,5,4.57457
23073,44456,95,5,4.588043
23074,16158,894,3,2.9607642
23075,26673,32,5,4.622215
23076,866,69,5,4.7857847
23077,41630,32,3,3.1624093
23078,3636,37,5,4.7149134
23079,14063,4,4,4.0038643
23080,6578,9,4,4.5161843
23081,30290,21,2,2.7480216
23082,43415,105,4,4.0864906
23083,21129,18,2,2.393339
23084,33020,68,5,4.75599
23085,2059,923,4,4.191983
23086,466,20,3,4.2585096
23087,13545,2,4,4.151014
23088,5159,132,5,4.242149
23089,25331,36,4,4.922365
23090,33680,35,5,4.705519
23091,28124,826,4,3.5901997
23092,3407,5,4,4.9794817
23093,32564,99,5,4.484822
23094,7148,70,4,4.0237055
23095,30912,87,2,2.505312
23096,37015,831,1,4.78267
23097,3215,176,4,4.013286
23098,346,149,5,4.708514
23099,6153,855,5,4.497031
23100,5093,41,2,4.4489326
23101,26064,59,5,4.7981653
23102,4856,284,5,3.96613
23103,4839,258,1,2.7196863
23104,480,91,4,4.6825905
23105,3,589,3,3.6753306
23106,36895,923,3,3.6911077
23107,29163,100,5,4.7273126
23108,23778,856,4,3.6421118
23109,6231,269,5,3.997765
23110,34754,2,4,4.119745
23111,541,34,5,4.67321
23112,27363,31,2,3.0951526
23113,26897,3,4,4.181035
23114,27818,69,4,3.9929044
23115,30874,41,5,4.690862
23116,2086,12,4,4.636509
23117,29411,31,5,4.6992416
23118,34957,188,5,4.0965805
23119,7509,10,5,4.8109093
23120,40121,3,5,4.253231
23121,8109,36,5,4.5910616
23122,28014,120,5,4.824106
23123,13526,104,5,4.1453447
23124,20189,27,5,4.3823004
23125,17222,55,5,4.7132173
23126,42165,87,4,4.1483636
23127,32580,113,3,4.98427
23128,4393,133,5,4.94385
23129,4308,45,5,4.4483232
23130,31773,185,5,4.274494
23131,19788,48,2,3.2373965
23132,2699,45,3,4.356404
23133,19666,83,5,4.84915
23134,4634,9,5,4.8131933
23135,39363,667,5,4.5143337
23136,32752,54,5,4.790843
23137,42671,163,5,4.6300836
23138,26641,162,4,3.976785
23139,26962,10,5,4.227765
23140,1489,69,4,4.222108
23141,2554,167,5,4.7490945
23142,3586,326,5,3.6474938
23143,17825,872,5,4.72464
23144,22475,104,4,4.0641947
23145,4490,120,5,3.98658
23146,42036,172,5,4.632795
23147,2568,92,4,4.9305525
23148,11931,78,4,4.0267677
23149,11613,131,4,4.026716
23150,44302,288,4,3.7740004
23151,4494,109,4,3.6093926
23152,10997,44,5,4.5443907
23153,19269,19,2,2.0353065
23154,30958,138,3,3.305442
23155,3981,79,5,4.6757145
23156,12200,263,3,3.3377814
23157,43153,182,3,3.164073
23158,9121,33,4,4.052681
23159,3276,1,5,4.4037743
23160,16566,155,2,3.6605427
23161,43395,17,5,4.7595415
23162,314,259,3,3.0333524
23163,39847,126,5,4.692146
23164,5094,100,5,4.7953377
23165,37102,123,5,4.6202297
23166,39430,73,5,4.3891296
23167,1187,14,5,4.737069
23168,4482,39,5,4.9993153
23169,11223,142,5,4.462139
23170,6099,116,5,4.9030375
23171,3971,4,5,4.1683283
23172,5419,19,3,4.9996834
23173,6578,35,5,4.716246
23174,16056,10,4,3.9724755
23175,32145,103,5,4.3659453
23176,36254,75,3,3.0268388
23177,15443,167,5,4.985466
23178,5469,89,5,4.200125
23179,29391,70,4,4.031539
23180,19110,123,3,3.319439
23181,3407,193,5,4.8631077
23182,4494,261,1,2.7986617
23183,570,14,3,4.989243
23184,33508,121,1,3.1180308
23185,3153,12,4,4.064546
23186,7213,239,4,3.625348
23187,31640,90,4,3.746522
23188,40703,2,5,4.308166
23189,33083,23,5,4.663505
23190,42942,820,5,3.7979522
23191,2086,84,5,4.9208727
23192,39724,7,5,4.807743
23193,1254,817,4,4.344929
23194,10185,856,5,4.3997808
23195,40206,19,4,4.0044527
23196,24380,22,4,3.646144
23197,25800,153,5,4.663316
23198,6185,129,5,4.6008997
23199,4596,600,4,4.0081053
23200,286,81,4,4.084841
23201,5098,45,4,4.028554
23202,12520,194,5,4.3852444
23203,3746,334,5,4.2451134
23204,22232,125,3,3.229066
23205,16197,659,4,4.4257026
23206,1610,846,5,3.576237
23207,21223,273,3,3.201846
23208,32056,210,5,4.7301874
23209,18561,36,5,4.523094
23210,7755,15,5,4.629732
23211,32382,88,5,4.5807533
23212,2970,124,5,4.2377777
23213,22591,123,4,4.098426
23214,11127,35,4,4.1658096
23215,30840,48,5,4.798568
23216,158,53,2,2.523596
23217,3091,66,4,4.882489
23218,15241,16,5,4.7915964
23219,25456,36,3,3.7596095
23220,30159,65,5,4.8446946
23221,40356,53,4,3.331044
23222,3365,19,5,4.983288
23223,645,16,4,3.7310507
23224,36696,313,5,4.8301945
23225,1408,3,3,3.3498187
23226,19093,74,4,4.0312643
23227,33766,817,5,4.496069
23228,6713,132,3,4.3332114
23229,341,354,5,3.8723536
23230,14585,9,4,3.4417753
23231,333,11,5,4.7932415
23232,20337,88,5,4.4960175
23233,43363,478,3,3.7675512
23234,6550,6,4,4.738562
23235,1778,109,3,3.82483
23236,37290,100,2,2.3368187
23237,3086,43,5,4.9744167
23238,286,7,5,4.580576
23239,6128,638,5,3.3919942
23240,2086,47,5,4.7691236
23241,6540,40,3,3.9015756
23242,28861,10,4,4.32107
23243,27068,131,4,4.0261164
23244,3127,26,3,4.598334
23245,32072,6,2,2.0368776
23246,37677,39,5,4.8265624
23247,10006,2,3,3.1134892
23248,9610,45,3,4.031212
23249,33187,144,5,4.7328286
23250,22660,854,5,4.984794
23251,32317,18,5,4.8081393
23252,16926,19,4,4.0118623
23253,1092,324,5,4.4323306
23254,1495,39,5,4.563082
23255,1561,587,5,4.821592
23256,25426,1016,5,4.80077
23257,34748,120,5,4.7673206
23258,16358,121,1,2.3841002
23259,21464,270,5,4.8123746
23260,30344,218,4,3.3326719
23261,2541,250,5,3.8761497
23262,35908,93,3,3.116325
23263,4171,192,5,4.283243
23264,27522,64,5,4.629255
23265,40939,46,4,4.9723706
23266,41535,138,5,4.495054
23267,4735,113,4,4.0388722
23268,4064,26,4,4.4027824
23269,11193,3,5,4.8851595
23270,9905,95,2,2.3845453
23271,38500,113,5,4.787776
23272,7776,151,5,4.6889935
23273,450,7,4,4.9964833
23274,3719,762,5,3.9179144
23275,44024,37,5,4.750093
23276,3308,213,5,4.561185
23277,34256,79,5,4.1511407
23278,41231,31,5,4.545713
23279,31324,39,2,2.401831
23280,12968,83,5,4.5813313
23281,2286,394,3,2.758872
23282,22833,33,5,4.669828
23283,9944,6,3,3.0092845
23284,1224,31,5,4.683103
23285,34674,230,2,4.5029263
23286,15607,248,4,4.1509757
23287,10514,120,3,3.259727
23288,2045,70,2,3.942479
23289,3586,52,5,4.367076
23290,2679,143,5,4.615727
23291,25572,147,5,4.5931773
23292,17772,19,5,3.3617804
23293,39646,223,5,4.507479
23294,14003,603,5,4.055473
23295,5736,129,4,4.175006
23296,40702,101,1,2.157428
23297,26822,121,3,3.3352563
23298,22577,145,2,2.6572485
23299,480,167,4,4.9116573
23300,142,23,4,4.182159
23301,32580,175,4,4.952237
23302,36021,113,5,4.700695
23303,24614,4,3,3.005153
23304,28584,95,5,4.761527
23305,812,278,5,3.4482088
23306,1602,75,5,4.042477
23307,16594,168,1,2.3903618
23308,12864,41,5,4.6661
23309,5756,765,5,4.4635043
23310,8561,104,4,4.074232
23311,36436,70,3,3.856544
23312,6753,7,5,4.805855
23313,41922,47,5,4.6990213
23314,8277,58,5,4.290434
23315,21710,123,3,3.5126731
23316,24043,4,5,4.792561
23317,9777,155,3,3.8987417
23318,864,817,5,4.5504656
23319,37358,189,5,3.4828725
23320,4393,9,5,4.989764
23321,42318,62,3,3.07656
23322,8164,184,5,4.910047
23323,27038,120,5,4.7978845
23324,25715,1012,4,4.222386
23325,13272,78,1,4.812421
23326,25086,205,5,4.463601
23327,12465,123,5,4.73643
23328,2792,16,5,4.8863773
23329,14075,19,5,4.838922
23330,31633,147,5,4.645189
23331,5515,5,3,3.694912
23332,26446,16,5,4.5529966
23333,44742,4,5,4.483325
23334,27990,534,5,4.2681684
23335,427,116,5,4.8659406
23336,3812,5,5,4.767167
23337,4906,249,5,4.797985
23338,24868,99,5,4.619748
23339,36114,889,5,4.639526
23340,27723,96,5,4.906335
23341,17820,40,4,3.7455735
23342,8920,68,5,4.945597
23343,39564,43,5,4.806071
23344,4075,30,3,4.7521386
23345,39432,251,5,4.200339
23346,37278,11,5,4.745793
23347,5974,181,4,3.8791583
23348,39771,18,5,4.9372425
23349,27255,151,5,4.557488
23350,29777,113,5,4.818275
23351,6128,17,5,4.5479465
23352,41990,208,3,2.9612007
23353,6128,621,2,3.2096596
23354,31069,70,5,4.301558
23355,10920,15,2,2.2371325
23356,40638,125,2,2.7539062
23357,15,167,5,3.8566484
23358,37780,5,5,4.939224
23359,8869,19,5,4.7658415
23360,12948,65,5,4.757312
23361,1218,96,5,4.8147235
23362,2160,18,5,4.7168236
23363,4344,29,4,4.06831
23364,21824,138,4,4.692029
23365,4189,58,5,4.5735664
23366,14279,54,5,4.8042574
23367,25792,4,5,4.5863113
23368,5756,778,5,4.8096604
23369,5957,192,5,3.7728665
23370,2792,157,4,4.4546394
23371,21748,255,5,4.5768833
23372,16197,1015,5,4.745137
23373,3941,95,3,3.1833446
23374,22828,241,4,4.476194
23375,12382,51,1,1.7446413
23376,26091,17,5,4.7161727
23377,5420,32,3,2.9995522
23378,23870,230,5,4.5559387
23379,36843,2,5,4.4626765
23380,20708,116,5,4.209228
23381,44014,96,5,4.5875096
23382,10629,66,5,4.239043
23383,505,206,3,2.9840255
23384,3186,459,5,3.0441966
23385,28657,19,5,4.918724
23386,19267,18,5,4.635004
23387,36509,252,4,4.0797915
23388,41713,24,2,3.112227
23389,33650,2,5,4.535304
23390,15900,118,3,4.216839
23391,39870,49,5,4.680027
23392,34399,21,5,4.393927
23393,17553,106,5,4.3374043
23394,35394,121,5,4.4483023
23395,865,244,4,4.2697945
23396,4714,1,3,3.4881587
23397,40355,892,1,2.7632654
23398,31227,14,5,4.752068
23399,8530,36,5,4.619045
23400,41257,230,4,3.8613272
23401,3735,29,5,4.9984903
23402,4568,189,2,2.661458
23403,11078,14,5,4.8246284
23404,5159,81,5,4.568597
23405,43720,764,5,4.8806343
23406,14186,798,1,4.087569
23407,11282,113,5,4.785548
23408,11208,9,5,4.6621456
23409,9611,83,5,4.833788
23410,18148,4,3,3.0014668
23411,4189,86,5,4.0889077
23412,39290,120,5,4.9293413
23413,32430,73,5,4.291116
23414,21543,116,5,4.6410213
23415,33337,52,4,4.899522
23416,24909,270,4,4.1424437
23417,3407,70,2,4.9192553
23418,24400,2,4,4.3502502
23419,13358,120,5,4.8443966
23420,6217,872,5,4.335161
23421,36904,48,3,3.8760493
23422,44128,85,4,3.8401456
23423,36976,93,4,3.7888575
23424,32354,846,3,2.829915
23425,18268,75,5,4.432179
23426,41906,47,4,3.6836205
23427,12076,19,5,4.8275824
23428,43546,49,5,4.4265513
23429,16288,36,5,4.224395
23430,5391,177,4,4.1396465
23431,16211,11,5,4.629038
23432,980,129,4,3.9565644
23433,31675,123,5,4.1642504
23434,30506,116,5,4.230084
23435,15420,23,3,3.0419054
23436,37496,11,5,4.754261
23437,1913,766,5,3.9699392
23438,18172,64,4,3.8142047
23439,26789,144,5,4.5477014
23440,25509,75,5,4.747182
23441,8576,41,5,4.71577
23442,2036,159,4,4.998769
23443,41645,84,4,4.0505357
23444,655,252,5,4.163851
23445,1176,148,5,4.3273363
23446,9578,184,4,4.0766234
23447,43340,4,3,3.0061998
23448,21068,113,5,4.840691
23449,19687,117,5,4.2736597
23450,7878,53,4,4.638697
23451,38541,178,1,4.9324355
23452,977,253,5,4.5079556
23453,22022,75,4,3.8547459
23454,12814,51,4,3.9993253
23455,24685,17,5,4.7295523
23456,14742,214,5,4.795368
23457,14588,156,5,4.2539034
23458,33750,86,4,4.185922
23459,8037,131,3,3.1421251
23460,31809,59,4,4.026363
23461,6456,176,5,4.1910663
23462,7008,79,4,4.0338106
23463,41,73,5,4.3656373
23464,1652,45,5,4.5952954
23465,3494,48,5,4.9866724
23466,20012,14,4,4.0627584
23467,32521,6,2,2.5886068
23468,1382,50,5,4.7221437
23469,9044,62,4,4.099293
23470,39990,27,2,2.2977545
23471,20944,69,5,4.765638
23472,36955,17,4,4.0415225
23473,25979,523,1,2.454913
23474,31406,16,5,4.7817326
23475,3962,147,5,4.6014485
